"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","neg_logPval","donorName","meta_p_value","max_log2FC","count","adjusted_meta_p_value"
"894","AC016027.1",0.209638777130773,-1.60687008376069,0,0.01,1,0.678528382297561,"AIDA071",0.00635369608892791,-3.6511429495233,38,0.0129935286068029
"896","AC016074.2",0.380743272997622,0.907978694735842,0.014,0.007,1,0.419367761073525,"AIDA066",0.00111073207036806,3.72323988482243,37,0.00331772024882555
"899","AC016355.1",0.395058610305459,-1.09248323266235,0.005,0.01,1,0.403338468312827,"AIDA041",0.000325413377489087,-3.4629980440207,39,0.0012474179470415
"901","AC016394.2",0.0548220208278471,3.11226558534151,0.01,0,1,1.26104495970847,"AIDA083",6.69148102639817e-05,4.3466762452589,6,0.000345224422339149
"902","AC016405.1",0.0821053290018052,-2.498067405013,0,0.011,1,1.08562865431819,"AIDA128",0.0030871437799382,-3.21399722840623,12,0.00742019099037336
"904","AC016405.3",0.220874681748924,0.561844365484863,0.063,0.041,1,0.655854063245386,"AIDA014",0.00996313055312679,4.26132540097642,91,0.0187394197057491
"905","AC016571.1",0.199450621502678,-4.49489887320845,0,0.011,1,0.700164606058764,"AIDA125",0.00484116777556979,-4.49489887320845,2,0.0105504854498126
"907","AC016575.2",0.000207791278174275,-4.94306505922731,0,0.019,1,3.68237268546161,"AIDA096",0.000207791278174275,-4.94306505922731,1,0.00086532319155901
"908","AC016586.1",0.00536355366170552,-4.24446337663931,0,0.01,1,2.27054736995608,"AIDA161",0.0123078016856956,-4.24446337663931,2,0.022165876364892
"910","AC016588.2",0.00163586809493487,4.91521575044776,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,4.91521575044776,1,0.00444902224730228
"911","AC016590.1",0.000656731056276841,5.2161468034433,0.02,0,1,3.18261244579441,"AIDA038",0.000656731056276841,5.2161468034433,1,0.00218734445329614
"912","AC016596.1",0.741864936131217,0.206148001999851,0.018,0.015,1,0.129675155141704,"AIDA079",0.00241351668489632,-3.43614686102511,98,0.00608722404692714
"913","AC016597.1",0.0272639917728414,3.74377485747107,0.02,0.002,1,1.5644105579657,"AIDA038",0.0272639917728414,3.74377485747107,1,0.042304247210412
"922","AC016747.3",0.00158705889394631,-4.59396776763858,0,0.013,1,2.79940695677299,"AIDA098",0.00158705889394631,-4.59396776763858,1,0.00437058161054114
"924","AC016831.1",0.556995678277191,-0.171013256000143,0.025,0.032,1,0.254148174498892,"AIDA162",0.00218639925919457,2.69347305602483,120,0.00563179214179154
"925","AC016831.5",0.217884618072401,0.884193520948567,0.028,0.014,1,0.661773428414024,"AIDA045",0.0223815139130052,-2.34207164846354,114,0.0361477592886134
"926","AC016831.6",0.00536355366170552,-4.4184675919957,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.4184675919957,1,0.0113622649938762
"927","AC016831.7",0.0235873710707194,2.82682007403354,0.015,0.002,1,1.62732046068724,"AIDA064",0.00183572636203523,-3.93850327930032,70,0.00488816091563809
"931","AC016949.1",0.368172159582454,0.784076001517277,0.013,0.007,1,0.433949055041262,"AIDA072",0.00010594364813927,4.83424715894795,48,0.000504038528969161
"932","AC016957.2",0.14509847116539,-1.55353635717095,0.003,0.014,1,0.838337163495639,"AIDA013",0.000699549190764933,3.34875613781605,56,0.00230318029158216
"935","AC017002.3",0.558467235010964,0.651955875554693,0.01,0.005,1,0.253002301637634,"AIDA076",0.00469859293260238,3.05200291876199,34,0.0102869508788522
"936","AC017015.2",0.00536355366170552,-4.2080140258161,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.2080140258161,1,0.0113622649938762
"937","AC017028.1",0.690747409386237,0.172594039351034,0.012,0.009,1,0.160680735208225,"AIDA137",0.0214971864571373,-4.65242238158663,77,0.0349484010157299
"940","AC017104.1",0.0292734182810639,-1.42643500337263,0.022,0.055,1,1.5335265616822,"AIDA019",2.83457161039681e-05,6.42513695217921,111,0.000171066572311463
"942","AC017116.1",0.00286680553181502,4.14280162406135,0.01,0,1,2.54260176618296,"AIDA054",3.21799323252223e-06,-4.56604674385138,4,2.66641655793714e-05
"946","AC018410.1",0.00163586809493487,5.08594162849954,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,5.08594162849954,1,0.00444902224730228
"947","AC018413.1",0.243619585066042,1.17971071358576,0.01,0.003,1,0.613287800833062,"AIDA087",0.000733729106265744,-5.43770565490229,7,0.0023974801608794
"952","AC018529.2",0.398053498702887,-1.78006854598443,0.005,0.013,1,0.40005855448401,"AIDA098",0.000350221436599959,-3.3406740078445,33,0.00132376092479701
"954","AC018557.1",0.438228268204951,1.00041578080504,0.042,0.029,1,0.358299611418271,"AIDA151",0.00166382936525903,-5.16514702802263,7,0.00451561157211079
"956","AC018557.3",0.33860571341659,1.35447199248595,0.014,0,1,0.470305718157492,"AIDA174",0.00736861671510444,4.73469205778709,3,0.0146665340223592
"959","AC018638.6",0.00163586809493487,4.97267743976068,0.014,0,1,2.78625171774991,"AIDA002",0.000204838801556131,4.97267743976068,2,0.000862057613548279
"962","AC018647.3",0.427551891738705,0.644960907755513,0.011,0.004,1,0.369011167653676,"AIDA136",1.45491861809029e-05,-5.14624009892247,3,9.78366227097581e-05
"966","AC018690.1",0.0461548524527507,3.62070307251915,0.01,0,1,1.33578263304176,"AIDA157",0.00192757157631911,4.86525637815697,4,0.00508683580036204
"969","AC018755.1",0.00163586809493487,5.15245200133424,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,5.15245200133424,1,0.00444902224730228
"972","AC018761.2",0.761360911173898,-0.283783037488821,0.009,0.013,1,0.118409423945679,"AIDA042",0.000136309729028528,-3.93471289868894,60,0.000617833836948522
"973","AC018761.3",0.00608038313434278,3.9944780116488,0.011,0,1,2.21606905429824,"AIDA014",0.0186495832992174,3.9944780116488,3,0.0310364370623658
"977","AC018816.1",0.0105875301188288,3.43220560077118,0.022,0,1,1.9752053412022,"AIDA102",0.0129848411047948,3.43220560077118,44,0.0231667450831128
"980","AC018926.2",0.54077986967421,-1.50449935915491,0.005,0.01,1,0.266979483213102,"AIDA161",0.0191861249605898,2.98161052231637,5,0.0317638225849622
"982","AC019069.1",5.94122408667283e-06,5.38230475102854,0.027,0,0.217454742796312,5.22612406691802,"AIDA071",1.09203016949537e-05,5.38230475102854,4,7.6086694320241e-05
"983","AC019080.1",0.190500549625273,1.84167355238975,0.01,0.004,1,0.720103766975875,"AIDA169",0.0307259695311215,-3.49328778890168,13,0.0467415752331547
"985","AC019129.2",0.79335924782734,-0.156879398436221,0.011,0.014,1,0.100530111522895,"AIDA094",0.000110790002649536,5.16253616915447,32,0.000522085157623515
"986","AC019131.2",0.0172695421509869,2.85403408603157,0.011,0.001,1,1.76271917626785,"AIDA060",0.00724409029935241,2.85403408603157,2,0.0144755485815657
"988","AC019171.1",0.644888825423018,0.390933272778895,0.011,0.007,1,0.190515148414135,"AIDA094",0.011566685642015,-4.09862551757094,4,0.021031417117052
"989","AC019197.1",0.112769545828693,-0.90660705596947,0.003,0.012,1,0.947808168653069,"AIDA099",0.00160056636783635,-7.2864843586152,6,0.00440262211550921
"991","AC019257.1",0.299430814885039,-2.10476953612825,0.005,0.016,1,0.523703507780907,"AIDA062",0.0029044705911802,5.2161468034433,4,0.00706921434117711
"994","AC020558.1",0.0161187321746448,-3.51033116583846,0,0.01,1,1.79266912079454,"AIDA147",0.003693064398905,-4.20547746708283,10,0.00851818465013832
"995","AC020558.6",0.0241722818441765,-3.78068474113115,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-3.78068474113115,1,0.0383313164514776
"997","AC020636.1",0.458627600150336,1.05783063108192,0.011,0.006,1,0.338539813033233,"AIDA014",0.0182513345498502,-3.34821645590963,9,0.030498734634211
"998","AC020651.2",0.00163586809493487,4.9410404816718,0.014,0,1,2.78625171774991,"AIDA002",0.000125901363273846,-5.28080459468674,6,0.000579283055724561
"1000","AC020656.1",0.69037810004743,0.226421539260109,0.078,0.071,1,0.160912993624548,"AIDA044",7.27458891878426e-27,-3.79414660052208,122,5.26826270359986e-25
"1001","AC020656.2",0.173903380514726,1.47313128960596,0.012,0.003,1,0.759691975647535,"AIDA181",0.020028800740454,4.18946649480384,65,0.0329360891653903
"1002","AC020658.5",0.246885542760687,1.61545757446345,0.01,0,1,0.607504340943276,"AIDA141",0.00037998736862935,-4.17436415949692,12,0.00141410942220227
"1003","AC020659.1",0.554452178290721,-0.460728252290169,0.03,0.042,1,0.256135905962221,"AIDA026",3.57423877833578e-05,-2.56881019603728,124,0.000207231385835594
"1005","AC020663.2",0.0104554941877569,-4.08054707576731,0,0.016,1,1.98065543506596,"AIDA062",0.0104554941877569,-4.08054707576731,1,0.0193468353221592
"1006","AC020663.3",0.0681283970524009,-1.61391873665069,0.002,0.011,1,1.1666718291655,"AIDA105",0.000218203851659435,-2.99652132473302,24,0.000900599414020645
"1008","AC020900.1",0.260445948465826,1.55538052771598,0.012,0.003,1,0.584282394125394,"AIDA057",0.00588034402031872,-4.32283106715609,4,0.0122342133418589
"1012","AC020910.5",0.275429699206179,-0.56935100802488,0.007,0.016,1,0.559989232176635,"AIDA060",0.00430665918410457,-3.87060920888058,114,0.00960591110207707
"1014","AC020911.2",0.638010026569817,-0.444120666158382,0.07,0.08,1,0.195172496122525,"AIDA008",0.000395026775877207,-2.07138976421426,117,0.00145997279849438
"1015","AC020913.1",0.00163586809493487,4.76306439794084,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,4.76306439794084,1,0.00444902224730228
"1017","AC020914.1",0.492022106316174,-0.543360396855608,0.009,0.019,1,0.308015384152457,"AIDA190",0.000762407366736539,3.08518397369753,13,0.00247252503935317
"1020","AC020916.1",4.12515120058186e-05,-0.916659842234319,0.376,0.514,1,4.38456012847771,"AIDA116",2.19457141396581e-13,-1.60249041254228,103,6.0900919822604e-12
"1021","AC020922.4",0.49310729007775,0.969890263860738,0.01,0.005,1,0.307058576829771,"AIDA083",1.38884977972543e-05,-3.7124908453496,28,9.38798839654097e-05
"1022","AC020928.1",0.181544060493746,-1.89473145655725,0,0.012,1,0.741017955161924,"AIDA015",0.00588131707503924,4.00666550750725,9,0.0122342133418589
"1025","AC020978.5",0.105095614178562,-2.30037255491594,0,0.012,1,0.978415407452181,"AIDA160",0.000370203810458823,4.28989694701554,37,0.00138584558638515
"1027","AC020978.7",0.235940944003083,1.28082578007034,0.015,0.007,1,0.627196687297369,"AIDA184",0.00170901735322041,-3.7743441542102,86,0.00460935443141171
"1028","AC021016.2",0.672808639833495,-0.664983520668899,0.009,0.013,1,0.172108440206697,"AIDA080",0.00195077599547198,4.7280949676139,17,0.0051300036673582
"1029","AC021016.3",0.230504065715808,-2.37242129308061,0.003,0.01,1,0.637321409960371,"AIDA161",0.0036883640416833,-6.42531584518109,7,0.00851036597134103
"1031","AC021037.1",0.717121769037754,-0.638640700086832,0.006,0.01,1,0.144407093800784,"AIDA122",0.00917900523795326,-3.86885193802437,8,0.0175568189534185
"1033","AC021086.1",0.00181098751922399,-4.40284251171582,0,0.014,1,2.74208454270131,"AIDA192",0.000752132737892912,-4.40284251171582,2,0.00244694353154506
"1035","AC021092.1",0.513775839076272,0.483107626051308,0.027,0.02,1,0.289226322807257,"AIDA155",0.00804958615374557,-3.30487971890904,118,0.0157729757862709
"1036","AC021097.1",0.277070200762864,1.26789310232796,0.011,0,1,0.557410180605978,"AIDA122",0.000245913004141924,-4.2141093588597,9,0.000991438583130964
"1037","AC021097.2",0.000207791278174275,-5.15709562989549,0,0.019,1,3.68237268546161,"AIDA096",0.000114166636281977,-5.15709562989549,3,0.000535095687280165
"1039","AC021148.2",0.00409052854407184,4.29052525338637,0.01,0,1,2.38822057244661,"AIDA077",0.00409052854407184,4.29052525338637,1,0.00923641060920792
"1040","AC021188.1",0.187143124563236,1.37831139071151,0.026,0.006,1,0.727826123767818,"AIDA190",0.00340311381125508,3.83639709751062,92,0.00799493052340351
"1044","AC021321.1",0.0973361645449103,2.51730522182375,0.011,0,1,1.01172577078821,"AIDA131",0.0089033620205938,-4.17675931153968,5,0.0171237432642105
"1045","AC021321.2",0.580778381630573,0.18933554973024,0.01,0.006,1,0.235989557792272,"AIDA029",0.00479067294649001,-4.66217675044146,9,0.0104531573963805
"1048","AC021504.1",0.00446977664496495,3.38846908106701,0.014,0.001,1,2.34971417804989,"AIDA160",0.00446977664496495,3.38846908106701,1,0.00988710330652461
"1052","AC021739.2",0.353023190066953,1.20270348144426,0.012,0.004,1,0.452196764903074,"AIDA040",0.000304950152449349,5.57820974273849,11,0.00118341313144736
"1053","AC021739.4",0.772303515896154,-0.101299653568872,0.015,0.018,1,0.112211988040273,"AIDA033",0.000576443766544198,-3.78227771696366,68,0.00197984855713109
"1055","AC021851.1",0.0847328677753093,-2.86259829466164,0,0.029,1,1.07194809469172,"AIDA188",0.000662151808267157,4.41491200335207,3,0.00220125927932636
"1056","AC022001.3",0.70928998262752,-0.760931160649588,0.006,0.01,1,0.149176173692019,"AIDA122",0.0014476771910638,-5.19095853800419,2,0.00409737023959231
"1057","AC022007.1",0.151573242111783,2.37577055725827,0.013,0,1,0.819377459844303,"AIDA124",0.0296742882495878,-4.04862341686794,4,0.0454040849348272
"1058","AC022031.2",0.967169678448425,-0.106116419764621,0.014,0.015,1,0.0144973274170849,"AIDA174",2.13306385669898e-05,-5.86354210443684,2,0.000135223615334698
"1059","AC022075.1",0.227742606386508,-0.682886853687982,0.035,0.059,1,0.642555713400684,"AIDA187",0.000222412249358468,-2.38935348152743,115,0.000913517400327287
"1061","AC022087.1",0.328195586026482,1.10894530293555,0.01,0.004,1,0.483867264164196,"AIDA024",0.00100564949828162,4.57647734819772,8,0.00307262513739401
"1064","AC022098.2",0.00261756441947905,-3.63967948053616,0.001,0.021,1,2.5821026213282,"AIDA161",0.00261756441947905,-3.63967948053616,1,0.00650252135371989
"1066","AC022098.4",0.370865520464357,0.565840862624007,0.01,0.004,1,0.430783541349549,"AIDA135",4.76525399937432e-05,-4.21751688534398,70,0.00026054424126245
"1069","AC022137.4",0.145576448976383,-2.44832264698142,0.003,0.013,1,0.836908878504388,"AIDA098",0.0113968033384177,-4.19905733261682,2,0.0207826571034087
"1070","AC022144.1",0.221424652468886,2.03980102055208,0.01,0,1,0.654774028284864,"AIDA032",0.000417298599694733,5.2161468034433,5,0.00152750733195286
"1071","AC022150.4",0.153901327451526,1.92160011944819,0.011,0.003,1,0.812757634214094,"AIDA014",0.000134094804254185,3.69688465581778,15,0.000609780784704897
"1073","AC022167.2",0.280956424988953,-1.38029003463076,0.006,0.018,1,0.551361031889626,"AIDA136",0.00253492285143955,4.88657519911413,6,0.00634251632017646
"1074","AC022167.3",0.397779092670339,1.4473656495378,0.024,0,1,0.400358047195798,"AIDA172",0.0158944610498461,3.78223490961384,67,0.0272210985241364
"1076","AC022182.1",0.924763942260785,0.142143999450848,0.027,0.028,1,0.033969112295586,"AIDA130",0.00271693124567312,-4.41756056670923,107,0.00670830641279569
"1077","AC022182.2",0.290758165903756,0.654324775103544,0.022,0.011,1,0.536468079326461,"AIDA012",0.00763265539208528,2.53750936951509,112,0.0150971428259938
"1079","AC022210.2",0.340733435989846,-0.738306751107409,0.008,0.017,1,0.467585247255745,"AIDA123",0.000246308263988212,-3.46610454551585,82,0.000992490795468472
"1081","AC022217.2",0.0257352726048016,-6.55024780700753,0,0.011,1,1.58947122705888,"AIDA151",0.0257352726048016,-6.55024780700753,1,0.0403662516597537
"1083","AC022239.1",0.047442073650262,-1.5005810167026,0.01,0.027,1,1.32383633660871,"AIDA177",0.031194849614,-2.96564898681102,48,0.0473513219051218
"1084","AC022306.2",0.0447451849698735,3.52146755524592,0.014,0.001,1,1.34925369227039,"AIDA002",0.000207497495841991,-4.70043971814109,3,0.00086532319155901
"1085","AC022306.3",4.47233538903143e-05,5.39656831900048,0.021,0,1,4.34946563532201,"AIDA023",4.47233538903143e-05,5.39656831900048,1,0.000247375257563093
"1087","AC022382.1",0.000207791278174275,-5.08741232665564,0,0.019,1,3.68237268546161,"AIDA096",0.000743127713924202,-5.08741232665564,2,0.00242371856604008
"1088","AC022382.2",0.000656731056276841,5.08755865427526,0.02,0,1,3.18261244579441,"AIDA038",0.000387950473605625,5.08755865427526,2,0.00143955489072594
"1090","AC022392.1",0.0241722818441765,-3.70365189471996,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-3.70365189471996,1,0.0383313164514776
"1091","AC022395.1",0.142988079308216,-2.03774545395697,0.003,0.014,1,0.844700167475213,"AIDA013",0.00465400550189923,-3.99810660646007,34,0.0102111365224123
"1094","AC022413.2",0.47196708993546,-0.20551238491962,0.008,0.018,1,0.326088283479742,"AIDA149",0.000451602535370115,-2.75114466854426,51,0.00162954137508886
"1096","AC022509.3",0.00163586809493487,4.85632282665998,0.014,0,1,2.78625171774991,"AIDA002",0.00470744087286554,4.85632282665998,2,0.0103028486287264
"1098","AC022706.1",0.805415434359078,0.169444377053773,0.058,0.055,1,0.0939800521649509,"AIDA169",0.0044464253388123,2.66606197104261,108,0.00984327409379573
"1099","AC022726.2",0.0314103472168364,-3.28959569142492,0,0.012,1,1.50292726278893,"AIDA079",0.00563711726643107,-3.28959569142492,10,0.0118269396505086
"1101","AC022762.2",0.184513205899417,1.97570014622694,0.013,0,1,0.733972545255599,"AIDA144",0.00274843242904477,4.9410404816718,2,0.00677801617247223
"1108","AC022966.1",0.528358412826655,1.48909841823464,0.02,0.01,1,0.277071373098915,"AIDA038",0.000933711890855487,4.06603146752329,52,0.00290801620235903
"1109","AC022966.2",0.190131352354392,1.36897444619759,0.012,0.004,1,0.720946262767358,"AIDA024",0.00147536019956338,3.86036323852204,23,0.00416208865887683
"1111","AC023024.1",0.0975851827067025,2.39201390105683,0.018,0,1,1.01061612041979,"AIDA042",0.000971421142663864,-4.56474714215733,6,0.00299176976321298
"1112","AC023043.1",4.47233538903143e-05,5.41104695858476,0.021,0,1,4.34946563532201,"AIDA023",4.73242370796e-05,5.41104695858476,2,0.000259273206286578
"1117","AC023389.1",0.00532314467285988,3.82659976963386,0.012,0,1,2.27383173037601,"AIDA078",0.00532314467285988,3.82659976963386,1,0.0113622649938762
"1118","AC023424.3",0.362209824483319,1.04369976245757,0.011,0.004,1,0.441039774173733,"AIDA131",0.00413831843888711,-3.08386359264411,13,0.00931192057153566
"1119","AC023449.2",0.394329241446141,0.895020544691914,0.013,0.006,1,0.404141016668017,"AIDA055",0.000223661040886547,-3.6202758548067,35,0.000917582942340899
"1123","AC023509.3",0.24265543076658,0.724237573428244,0.015,0.004,1,0.615009984482364,"AIDA008",0.023015894426118,3.33567565028963,97,0.0370209399230529
"1124","AC023510.2",0.0570911748716707,2.98779942023717,0.012,0,1,1.24343101961316,"AIDA057",0.0241600711509095,3.29235382753736,4,0.0383313164514776
"1125","AC023590.1",0.0167198102076774,3.40405164272946,0.01,0,1,1.77676865669522,"AIDA100",0.00318185602763936,-3.65983241213607,3,0.00758623590759303
